anchor_date,evaluation_horizon,selection_start_date,selection_end_date,evaluation_start_date,evaluation_end_date,selection_buy_and_hold_return,selection_optimized_combined_return,selection_long_only_combined_return,evaluation_buy_and_hold_return,evaluation_combined_return,evaluation_long_only_combined_return,w1,w2,w3,w4,long_only_w1,long_only_w2,long_only_w3,long_only_w4,selection_adaptive_band_return,selection_ma_crossover_return,selection_adaptive_volatility_band_return,selection_fear_greed_candle_volume_return,evaluation_adaptive_band_return,evaluation_ma_crossover_return,evaluation_adaptive_volatility_band_return,evaluation_fear_greed_candle_volume_return,adaptive_band_source_kind,adaptive_band_source_horizon,adaptive_band_source_total_return,adaptive_band_params,ma_crossover_source_kind,ma_crossover_source_horizon,ma_crossover_source_total_return,ma_crossover_params,adaptive_volatility_band_source_kind,adaptive_volatility_band_source_horizon,adaptive_volatility_band_source_total_return,adaptive_volatility_band_params,fear_greed_candle_volume_source_kind,fear_greed_candle_volume_source_horizon,fear_greed_candle_volume_source_total_return,fear_greed_candle_volume_params,adaptive_band_requested_top_n,ma_crossover_requested_top_n,adaptive_volatility_band_requested_top_n,fear_greed_candle_volume_requested_top_n
2024-01-31,1m,2023-02-01,2024-01-31,2024-02-01,2024-02-29,0.03732041613915271,0.30525314899410283,0.18452256389932953,-0.005777007510109344,0.030983362214129118,0.022280714807468183,0.9999999999999997,0.9999999999999997,-2.0816681711721685e-16,-0.9999999999999991,1.0,0.0,0.0,0.0,0.18452256389932953,0.1754498477967652,0.13474354324691662,0.06366766382570321,0.022280714807468183,0.008687632622282004,-0.001491593744766373,0.0,optimization_rank1,1y,0.2150309644209582,"{""lower_k"": 0.6000000000000032, ""ma_window"": 22.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.0584067661856688,"{""long_ma"": 10.0, ""short_ma"": 5.0}",optimization_rank1,3m,0.0881248941015024,"{""lower_k"": 0.7000000000000033, ""upper_k"": 1.900000000000004, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-01-31,3m,2023-02-01,2024-01-31,2024-02-01,2024-04-30,0.03732041613915271,0.30525314899410283,0.18452256389932953,0.11270416469723266,0.18957005139439476,0.041612841789723465,0.9999999999999997,0.9999999999999997,-2.0816681711721685e-16,-0.9999999999999991,1.0,0.0,0.0,0.0,0.18452256389932953,0.1754498477967652,0.13474354324691662,0.06366766382570321,0.041612841789723465,0.14263764749745267,0.07078940460738914,0.0,optimization_rank1,1y,0.2150309644209582,"{""lower_k"": 0.6000000000000032, ""ma_window"": 22.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.0584067661856688,"{""long_ma"": 10.0, ""short_ma"": 5.0}",optimization_rank1,3m,0.0881248941015024,"{""lower_k"": 0.7000000000000033, ""upper_k"": 1.900000000000004, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-01-31,6m,2023-02-01,2024-01-31,2024-02-01,2024-07-31,0.03732041613915271,0.30525314899410283,0.18452256389932953,0.18980095583215162,0.2496484145101956,0.1283292386909547,0.9999999999999997,0.9999999999999997,-2.0816681711721685e-16,-0.9999999999999991,1.0,0.0,0.0,0.0,0.18452256389932953,0.1754498477967652,0.13474354324691662,0.06366766382570321,0.1283292386909547,0.11114690860732845,0.11348597736379462,0.0,optimization_rank1,1y,0.2150309644209582,"{""lower_k"": 0.6000000000000032, ""ma_window"": 22.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.0584067661856688,"{""long_ma"": 10.0, ""short_ma"": 5.0}",optimization_rank1,3m,0.0881248941015024,"{""lower_k"": 0.7000000000000033, ""upper_k"": 1.900000000000004, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-01-31,9m,2023-02-01,2024-01-31,2024-02-01,2024-10-31,0.03732041613915271,0.30525314899410283,0.18452256389932953,0.33139015807993255,0.32509185593913026,0.1677466307630313,0.9999999999999997,0.9999999999999997,-2.0816681711721685e-16,-0.9999999999999991,1.0,0.0,0.0,0.0,0.18452256389932953,0.1754498477967652,0.13474354324691662,0.06366766382570321,0.1677466307630313,0.20533397254793662,0.20607164899705266,0.058567062207837806,optimization_rank1,1y,0.2150309644209582,"{""lower_k"": 0.6000000000000032, ""ma_window"": 22.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.0584067661856688,"{""long_ma"": 10.0, ""short_ma"": 5.0}",optimization_rank1,3m,0.0881248941015024,"{""lower_k"": 0.7000000000000033, ""upper_k"": 1.900000000000004, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-01-31,12m,2023-02-01,2024-01-31,2024-02-01,2025-01-31,0.03732041613915271,0.30525314899410283,0.18452256389932953,0.35791187437634475,0.39941020773831726,0.24070311278731293,0.9999999999999997,0.9999999999999997,-2.0816681711721685e-16,-0.9999999999999991,1.0,0.0,0.0,0.0,0.18452256389932953,0.1754498477967652,0.13474354324691662,0.06366766382570321,0.24070311278731293,0.20057623748702014,0.1756128256296332,0.058567062207837806,optimization_rank1,1y,0.2150309644209582,"{""lower_k"": 0.6000000000000032, ""ma_window"": 22.0, ""upper_k"": 1.8000000000000045}",optimization_rank1,6m,0.0584067661856688,"{""long_ma"": 10.0, ""short_ma"": 5.0}",optimization_rank1,3m,0.0881248941015024,"{""lower_k"": 0.7000000000000033, ""upper_k"": 1.900000000000004, ""vol_window"": 10.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-02-29,1m,2023-03-01,2024-02-29,2024-03-01,2024-03-31,0.10863199812602509,0.25222530489390804,0.24150047517912854,0.06651459380994384,0.048696505004498736,0.02585273808774491,0.9999999999999997,0.9999999999999997,-2.0816681711721685e-16,-0.9999999999999991,1.0,0.0,0.0,0.0,0.24150047517912854,0.0773997356308429,0.06989259216922084,0.06366766382570321,0.02585273808774491,0.022516029623738776,0.009154089415710054,0.0,optimization_rank1,1y,0.2212795705930517,"{""lower_k"": -1.0999999999999983, ""ma_window"": 5.0, ""upper_k"": 1.5000000000000036}",optimization_rank1,6m,0.0664601616678854,"{""long_ma"": 50.0, ""short_ma"": 45.0}",optimization_rank1,3m,0.0580745984069113,"{""lower_k"": 0.3000000000000029, ""upper_k"": -0.799999999999998, ""vol_window"": 5.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-02-29,3m,2023-03-01,2024-02-29,2024-03-01,2024-05-31,0.10863199812602509,0.25222530489390804,0.24150047517912854,0.11618020633521686,0.13997742123245738,0.07009800395515842,0.9999999999999997,0.9999999999999997,-2.0816681711721685e-16,-0.9999999999999991,1.0,0.0,0.0,0.0,0.24150047517912854,0.0773997356308429,0.06989259216922084,0.06366766382570321,0.07009800395515842,0.0701327103732785,-0.009700343540689826,0.0,optimization_rank1,1y,0.2212795705930517,"{""lower_k"": -1.0999999999999983, ""ma_window"": 5.0, ""upper_k"": 1.5000000000000036}",optimization_rank1,6m,0.0664601616678854,"{""long_ma"": 50.0, ""short_ma"": 45.0}",optimization_rank1,3m,0.0580745984069113,"{""lower_k"": 0.3000000000000029, ""upper_k"": -0.799999999999998, ""vol_window"": 5.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-02-29,6m,2023-03-01,2024-02-29,2024-03-01,2024-08-31,0.10863199812602509,0.25222530489390804,0.24150047517912854,0.19907719425579296,0.32036767932857635,0.2221923926024616,0.9999999999999997,0.9999999999999997,-2.0816681711721685e-16,-0.9999999999999991,1.0,0.0,0.0,0.0,0.24150047517912854,0.0773997356308429,0.06989259216922084,0.06366766382570321,0.2221923926024616,0.13052479852174126,-0.009863655410645045,0.039599065084501284,optimization_rank1,1y,0.2212795705930517,"{""lower_k"": -1.0999999999999983, ""ma_window"": 5.0, ""upper_k"": 1.5000000000000036}",optimization_rank1,6m,0.0664601616678854,"{""long_ma"": 50.0, ""short_ma"": 45.0}",optimization_rank1,3m,0.0580745984069113,"{""lower_k"": 0.3000000000000029, ""upper_k"": -0.799999999999998, ""vol_window"": 5.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-02-29,9m,2023-03-01,2024-02-29,2024-03-01,2024-11-30,0.10863199812602509,0.25222530489390804,0.24150047517912854,0.27321271190834184,0.43014312934352694,0.27424820152284934,0.9999999999999997,0.9999999999999997,-2.0816681711721685e-16,-0.9999999999999991,1.0,0.0,0.0,0.0,0.24150047517912854,0.0773997356308429,0.06989259216922084,0.06366766382570321,0.27424820152284934,0.20042191737193304,0.027552275698262907,0.058567062207837806,optimization_rank1,1y,0.2212795705930517,"{""lower_k"": -1.0999999999999983, ""ma_window"": 5.0, ""upper_k"": 1.5000000000000036}",optimization_rank1,6m,0.0664601616678854,"{""long_ma"": 50.0, ""short_ma"": 45.0}",optimization_rank1,3m,0.0580745984069113,"{""lower_k"": 0.3000000000000029, ""upper_k"": -0.799999999999998, ""vol_window"": 5.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
2024-02-29,12m,2023-03-01,2024-02-29,2024-03-01,2025-02-28,0.10863199812602509,0.25222530489390804,0.24150047517912854,0.3648711700969458,0.5852923952772391,0.3951023825755393,0.9999999999999997,0.9999999999999997,-2.0816681711721685e-16,-0.9999999999999991,1.0,0.0,0.0,0.0,0.24150047517912854,0.0773997356308429,0.06989259216922084,0.06366766382570321,0.3951023825755393,0.21871244815330004,0.00625654894251193,0.058567062207837806,optimization_rank1,1y,0.2212795705930517,"{""lower_k"": -1.0999999999999983, ""ma_window"": 5.0, ""upper_k"": 1.5000000000000036}",optimization_rank1,6m,0.0664601616678854,"{""long_ma"": 50.0, ""short_ma"": 45.0}",optimization_rank1,3m,0.0580745984069113,"{""lower_k"": 0.3000000000000029, ""upper_k"": -0.799999999999998, ""vol_window"": 5.0}",optimization_rank1,1m,0.0,"{""k_body"": 1.2, ""k_volume"": 1.2, ""price_zone_window"": 3.0}",10,10,10,10
