Date,adaptive_volatility_band_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_strategy_key,active_hold_days,prediction_scale,adaptive_band_rank01_score,price
2023-12-07,,0.16781450345560417,0.17093405038985207,2023-06-30,adaptive_band,130,0.9817499969892886,0.16781450345560417,188.15
2023-12-08,,1.0,1.0,2023-06-30,adaptive_band,130,0.9817499969892886,1.0,185.64
2023-12-11,,0.9538745253161718,0.9716063440197588,2023-06-30,adaptive_band,130,0.9817499969892886,0.9538745253161718,183.59
2023-12-12,,0.6370025958554347,0.648844000823954,2023-06-30,adaptive_band,130,0.9817499969892886,0.6370025958554347,183.49
2023-12-13,,-0.5072015575365577,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.5072015575365577,187.63
2023-12-14,,-0.7208643027041386,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.7208643027041386,188.73
2023-12-15,,-0.20193219526778805,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.20193219526778805,187.0
2023-12-18,,-0.2444556730251357,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.2444556730251357,187.85
2023-12-19,,-0.7208247373446746,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.7208247373446746,189.13
2023-12-20,,0.07253985239376504,0.07388831435316673,2023-06-30,adaptive_band,130,0.9817499969892886,0.07253985239376504,188.1
2023-12-21,,-0.6635082316518952,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.6635082316518952,189.43
2023-12-22,,-0.7733548614950292,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.7733548614950292,190.27
2023-12-26,,-0.8596567286286662,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.8596567286286662,191.72
2023-12-27,,-0.7058670450316945,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.7058670450316945,192.59
2023-12-28,,-0.15424066600891348,0.0,2023-06-30,adaptive_band,130,0.9817499969892886,-0.15424066600891348,191.47
2023-12-29,,0.22342440843006572,0.2275777021800219,2023-06-30,adaptive_band,130,0.9817499969892886,0.22342440843006572,191.17
